timestamp,Classifier,Dataset,Labelling,Encoding,Prec_fold0,Rec_fold0,F1_fold0,AUC_fold0,Prec_fold1,Rec_fold1,F1_fold1,AUC_fold1,Prec_fold2,Rec_fold2,F1_fold2,AUC_fold2
2022-08-16 16:58:08.040571,dt,sepsis,mr_tr,mra,0.8387096774193549,0.8666666666666667,0.8524590163934426,0.943440170940171,0.7727272727272727,0.9444444444444444,0.85,0.938440170940171,0.8108108108108109,0.989010989010989,0.891089108910891,0.9716576859434002
2022-08-16 16:58:13.976386,dt,sepsis,mr_tr,tr,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 16:58:18.589466,dt,sepsis,mr_tr,tra,0.9782608695652174,1.0,0.989010989010989,0.997008547008547,0.9375,1.0,0.967741935483871,0.9887179487179487,0.9381443298969072,1.0,0.9680851063829787,0.9884169884169884
2022-08-16 16:58:40.353634,dt,sepsis,mr_tr,declare,0.7938144329896907,0.8461538461538461,0.8191489361702127,0.8911706054563197,0.6833333333333333,0.9111111111111111,0.7809523809523808,0.9505555555555556,0.7938144329896907,0.8555555555555555,0.8235294117647058,0.9036752136752135
2022-08-16 16:59:09.973485,dt,sepsis,mr_tr,hybrid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 16:59:15.901092,dt,sepsis,mr_tr,payload,0.4,0.6153846153846154,0.4848484848484849,0.7647969790826934,0.40384615384615385,0.9333333333333333,0.5637583892617449,0.745,0.39732142857142855,0.9888888888888889,0.5668789808917197,0.7302350427350428
2022-08-16 16:59:21.105528,dt,sepsis,mr_tr,dwd,0.7283950617283951,0.6483516483516484,0.686046511627907,0.8602401459544318,0.782608695652174,0.6,0.6792452830188679,0.8391880341880342,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.839551282051282
2022-08-16 16:59:27.228514,dt,sepsis,mr_tr,bs_data,0.42857142857142855,1.0,0.6,0.7493589743589744,0.4095744680851064,0.8555555555555555,0.553956834532374,0.7687820512820512,0.43333333333333335,1.0,0.6046511627906976,0.7901692901692903
2022-08-16 16:59:35.149502,dt,sepsis,mr_tr,mr_data,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 16:59:42.477946,dt,sepsis,mr_tr,mra_data,0.8372093023255814,0.8,0.8181818181818183,0.8742948717948719,0.6953125,0.9888888888888889,0.81651376146789,0.949508547008547,0.7909090909090909,0.9560439560439561,0.8656716417910447,0.9539225253510968
2022-08-16 16:59:49.262796,dt,sepsis,mr_tr,tr_data,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 16:59:55.703895,dt,sepsis,mr_tr,tra_data,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.976837606837607,0.9375,1.0,0.967741935483871,0.9911538461538462,0.9381443298969072,1.0,0.9680851063829787,0.9884169884169884
2022-08-16 17:00:20.274135,dt,sepsis,mr_tr,dc_data,0.9468085106382979,0.9888888888888889,0.9673913043478262,0.9918803418803419,0.946236559139785,0.9777777777777777,0.9617486338797814,0.9847008547008547,0.9381443298969072,1.0,0.9680851063829787,0.9919385633671348
2022-08-16 17:00:45.618137,dt,sepsis,mr_tr,dc_dwd_payload,0.9456521739130435,0.9666666666666667,0.956043956043956,0.9771153846153846,0.967032967032967,0.9777777777777777,0.9723756906077348,0.9849358974358975,0.9381443298969072,1.0,0.9680851063829787,0.9919385633671348
2022-08-16 17:01:16.690535,dt,sepsis,mr_tr,hybrid_data,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 17:01:46.339700,dt,sepsis,mr_tr,hybrid_dwd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 17:02:18.054013,dt,sepsis,mr_tr,hybrid_dwd_payload,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-16 17:02:22.180675,dt,sepsis,mra_tra,baseline,1.0,1.0,1.0,1.0,0.9945652173913043,1.0,0.9972752043596731,0.997005988023952,0.9523809523809523,0.9836065573770492,0.9677419354838709,0.9661823893197212
2022-08-16 17:02:27.361177,dt,sepsis,mra_tra,mr,1.0,0.9890710382513661,0.9945054945054945,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:02:32.590364,dt,sepsis,mra_tra,mra,1.0,0.9890710382513661,0.9945054945054945,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:02:37.276642,dt,sepsis,mra_tra,tr,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:02:41.748798,dt,sepsis,mra_tra,tra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:03:03.122680,dt,sepsis,mra_tra,declare,0.9945945945945946,1.0,0.997289972899729,0.9999672603457307,1.0,0.9836065573770492,0.9917355371900827,0.9908216354176892,1.0,0.9836065573770492,0.9917355371900827,0.9918032786885246
2022-08-16 17:03:31.600349,dt,sepsis,mra_tra,hybrid,1.0,0.9836065573770492,0.9917355371900827,0.9967605772062432,1.0,0.9890710382513661,0.9945054945054945,0.9971205130722163,1.0,0.9891304347826086,0.994535519125683,0.9944669984284965
2022-08-16 17:03:37.557630,dt,sepsis,mra_tra,payload,0.9834254143646409,0.967391304347826,0.9753424657534246,0.9924535096909376,0.9782608695652174,0.9836065573770492,0.9809264305177111,0.9788946696770393,0.9322916666666666,0.9781420765027322,0.9546666666666667,0.9738228461110565
2022-08-16 17:03:43.727577,dt,sepsis,mra_tra,dwd,0.9726775956284153,0.967391304347826,0.9700272479564033,0.9756580670508119,0.9943820224719101,0.9672131147540983,0.9806094182825486,0.9800235594385001,0.994475138121547,0.9836065573770492,0.989010989010989,0.9938320081149177
2022-08-16 17:03:49.632236,dt,sepsis,mra_tra,bs_data,1.0,0.994535519125683,0.9972602739726028,0.9972677595628415,0.9945054945054945,0.9890710382513661,0.9917808219178081,0.9968751022545074,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:03:56.990303,dt,sepsis,mra_tra,mr_data,1.0,0.9890710382513661,0.9945054945054945,1.0,0.9945054945054945,0.9890710382513661,0.9917808219178081,0.9942246654232519,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:04:04.934816,dt,sepsis,mra_tra,mra_data,1.0,0.9890710382513661,0.9945054945054945,1.0,0.9945054945054945,0.9890710382513661,0.9917808219178081,0.9968751022545074,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:04:11.797710,dt,sepsis,mra_tra,tr_data,1.0,1.0,1.0,1.0,0.994535519125683,0.994535519125683,0.994535519125683,0.996891462975688,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:04:18.400158,dt,sepsis,mra_tra,tra_data,1.0,0.9890710382513661,0.9945054945054945,1.0,0.994535519125683,0.994535519125683,0.994535519125683,0.994257386865613,0.9945945945945946,1.0,0.997289972899729,0.996987951807229
2022-08-16 17:04:43.755947,dt,sepsis,mra_tra,dc_data,1.0,0.9836065573770492,0.9917355371900827,0.9970223487451326,1.0,0.9890710382513661,0.9945054945054945,0.9941428618173489,1.0,0.9891304347826086,0.994535519125683,0.9999345206914615
2022-08-16 17:05:11.527307,dt,sepsis,mra_tra,dc_dwd_payload,1.0,0.9836065573770492,0.9917355371900827,0.9916069500343575,1.0,0.9890710382513661,0.9945054945054945,0.994535519125683,1.0,0.9945652173913043,0.9972752043596731,0.9999508905185961
2022-08-16 17:05:43.709417,dt,sepsis,mra_tra,hybrid_data,1.0,0.9890710382513661,0.9945054945054945,0.9944700762409606,1.0,0.9890710382513661,0.9945054945054945,0.9967769379274238,1.0,0.9891304347826086,0.994535519125683,0.9999345206914615
2022-08-16 17:06:15.616260,dt,sepsis,mra_tra,hybrid_dwd,1.0,0.9836065573770492,0.9917355371900827,0.9967605772062432,1.0,0.9890710382513661,0.9945054945054945,0.994535519125683,0.9945652173913043,0.9945652173913043,0.9945652173913043,0.9969224724986904
2022-08-16 17:06:50.028897,dt,sepsis,mra_tra,hybrid_dwd_payload,1.0,0.9836065573770492,0.9917355371900827,0.991508785707274,1.0,0.994535519125683,0.9972602739726028,0.9972677595628415,0.9945652173913043,0.9945652173913043,0.9945652173913043,0.9969552121529597
2022-08-16 17:06:54.219763,dt,sepsis,payload2,baseline,0.15,0.45,0.22500000000000003,0.7090151515151515,0.3076923076923077,0.6,0.4067796610169492,0.7688636363636363,0.11538461538461539,0.15789473684210525,0.13333333333333333,0.5960407059945937
2022-08-16 17:07:00.047807,dt,sepsis,payload2,mr,0.2727272727272727,0.47368421052631576,0.34615384615384615,0.724678009222452,0.2647058823529412,0.45,0.33333333333333337,0.7662878787878787,0.16666666666666666,0.3,0.21428571428571427,0.6901515151515152
2022-08-16 17:07:05.558748,dt,sepsis,payload2,mra,0.3181818181818182,0.3684210526315789,0.3414634146341463,0.6367467005883288,0.2222222222222222,0.4,0.2857142857142857,0.6109848484848485,0.5714285714285714,0.2,0.29629629629629634,0.6931060606060605
2022-08-16 17:07:10.616097,dt,sepsis,payload2,tr,0.2727272727272727,0.47368421052631576,0.34615384615384615,0.724678009222452,0.2647058823529412,0.45,0.33333333333333337,0.7662878787878787,0.1724137931034483,0.25,0.20408163265306123,0.6156818181818182
2022-08-16 17:07:15.313520,dt,sepsis,payload2,tra,0.2727272727272727,0.47368421052631576,0.34615384615384615,0.724678009222452,0.2647058823529412,0.45,0.33333333333333337,0.7487878787878788,0.1891891891891892,0.35,0.24561403508771934,0.678030303030303
2022-08-16 17:07:38.638901,dt,sepsis,payload2,declare,0.20930232558139536,0.45,0.28571428571428575,0.7288636363636365,0.4,0.4,0.4000000000000001,0.6818181818181819,1.0,0.21052631578947367,0.34782608695652173,0.6609953887740498
2022-08-16 17:08:07.019142,dt,sepsis,payload2,hybrid,0.9,0.9473684210526315,0.9230769230769231,0.9716171092383526,1.0,0.65,0.787878787878788,0.9686363636363635,0.8,0.8,0.8000000000000002,0.9933333333333333
2022-08-16 17:08:12.759417,dt,sepsis,payload2,payload,0.8695652173913043,1.0,0.9302325581395349,0.9950000000000001,0.8947368421052632,0.85,0.8717948717948718,0.9210606060606061,0.7916666666666666,1.0,0.8837209302325582,0.989982509142948
2022-08-16 17:08:18.358951,dt,sepsis,payload2,dwd,0.95,0.95,0.9500000000000001,0.9734090909090909,0.9090909090909091,1.0,0.9523809523809523,0.9995454545454545,0.8260869565217391,1.0,0.9047619047619047,0.9945142311973286
2022-08-16 17:08:24.421756,dt,sepsis,payload2,bs_data,0.8636363636363636,1.0,0.9268292682926829,0.994275719510256,0.8695652173913043,1.0,0.9302325581395349,0.9943939393939395,0.8333333333333334,1.0,0.9090909090909091,0.9936363636363637
2022-08-16 17:08:31.809833,dt,sepsis,payload2,mr_data,0.8636363636363636,1.0,0.9268292682926829,0.9960248052154556,0.8695652173913043,1.0,0.9302325581395349,0.9943939393939395,0.8333333333333334,1.0,0.9090909090909091,0.9915151515151516
2022-08-16 17:08:39.127292,dt,sepsis,payload2,mra_data,0.8636363636363636,1.0,0.9268292682926829,0.9961838130068373,0.8636363636363636,0.95,0.9047619047619048,0.9952272727272727,0.8333333333333334,1.0,0.9090909090909091,0.9915151515151516
2022-08-16 17:08:46.143249,dt,sepsis,payload2,tr_data,0.8571428571428571,0.9473684210526315,0.9,0.969868023533153,0.8695652173913043,1.0,0.9302325581395349,0.9943939393939395,0.8333333333333334,1.0,0.9090909090909091,0.9915151515151516
2022-08-16 17:08:52.980491,dt,sepsis,payload2,tra_data,0.8636363636363636,1.0,0.9268292682926829,0.9960248052154556,0.8636363636363636,0.95,0.9047619047619048,0.9952272727272727,0.8333333333333334,1.0,0.9090909090909091,0.9915151515151516
2022-08-16 17:09:17.046642,dt,sepsis,payload2,dc_data,1.0,1.0,1.0,1.0,1.0,0.95,0.9743589743589743,0.975,0.9090909090909091,1.0,0.9523809523809523,0.996969696969697
2022-08-16 17:09:42.791606,dt,sepsis,payload2,dc_dwd_payload,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.9726506598823341,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,0.9302325581395349,0.9954545454545455
2022-08-16 17:10:13.028074,dt,sepsis,payload2,hybrid_data,1.0,1.0,1.0,1.0,1.0,0.95,0.9743589743589743,0.975,0.9090909090909091,1.0,0.9523809523809523,0.996969696969697
2022-08-16 17:10:43.089094,dt,sepsis,payload2,hybrid_dwd,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.9726506598823341,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,0.9302325581395349,0.9954545454545455
2022-08-16 17:11:15.056314,dt,sepsis,payload2,hybrid_dwd_payload,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.9205756082048021,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,0.9302325581395349,0.9954545454545455
timestamp,Classifier,Dataset,Labelling,Encoding,Prec_fold0,Rec_fold0,F1_fold0,AUC_fold0,Prec_fold1,Rec_fold1,F1_fold1,AUC_fold1,Prec_fold2,Rec_fold2,F1_fold2,AUC_fold2,Prec_fold3,Rec_fold3,F1_fold3,AUC_fold3,Prec_fold4,Rec_fold4,F1_fold4,AUC_fold4,Prec_fold5,Rec_fold5,F1_fold5,AUC_fold5,Prec_fold6,Rec_fold6,F1_fold6,AUC_fold6,Prec_fold7,Rec_fold7,F1_fold7,AUC_fold7,Prec_fold8,Rec_fold8,F1_fold8,AUC_fold8,Prec_fold9,Rec_fold9,F1_fold9,AUC_fold9
2022-08-18 12:43:01.608619,dt,sepsis,decl,baseline,0.9024390243902439,1.0,0.9487179487179488,0.9721780604133545,0.9024390243902439,1.0,0.9487179487179488,0.9813195548489666,0.9,0.972972972972973,0.935064935064935,0.957074721780604,0.8043478260869565,1.0,0.891566265060241,0.9338235294117647,0.8571428571428571,0.972972972972973,0.9113924050632912,0.9582670906200318,0.8181818181818182,1.0,0.9,0.9420289855072463,0.8,1.0,0.888888888888889,0.9402173913043478,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8571428571428571,1.0,0.923076923076923,0.9456521739130435,0.75,1.0,0.8571428571428571,0.9130434782608696
2022-08-18 12:43:28.699191,dt,sepsis,decl,mr,1.0,1.0,1.0,1.0,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9907407407407407,0.9473684210526315,1.0,0.972972972972973,0.998792270531401,0.8974358974358975,0.9722222222222222,0.9333333333333333,0.9780595813204509,0.972972972972973,1.0,0.9863013698630138,0.9923510466988729,0.9487179487179487,1.0,0.9736842105263158,0.9910572337042926,1.0,0.972972972972973,0.9863013698630138,0.9988076311605724,1.0,0.918918918918919,0.9577464788732395,0.9689984101748808,0.9736842105263158,1.0,0.9866666666666666,1.0,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865
2022-08-18 12:43:51.675185,dt,sepsis,decl,mra,1.0,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9883252818035426,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9863013698630138,0.9927536231884059,0.972972972972973,1.0,0.9863013698630138,0.9925523349436394,0.9736842105263158,1.0,0.9866666666666666,0.9998012718600955,1.0,0.972972972972973,0.9863013698630138,0.9858903020667728,1.0,0.9459459459459459,0.9722222222222222,0.9843004769475358,0.9736842105263158,1.0,0.9866666666666666,0.9996025437201909,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.96939586645469
2022-08-18 12:44:10.495011,dt,sepsis,decl,tr,0.8181818181818182,1.0,0.9,0.9484702093397746,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8571428571428571,1.0,0.923076923076923,0.9565217391304348,0.9230769230769231,1.0,0.9600000000000001,0.9782608695652173,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7708333333333334,1.0,0.8705882352941177,0.9191176470588236,0.9487179487179487,1.0,0.9736842105263158,0.9852941176470588,0.8809523809523809,1.0,0.9367088607594937,0.9632352941176471,0.8043478260869565,1.0,0.891566265060241,0.9286565977742449,0.9,0.972972972972973,0.935064935064935,0.957074721780604
2022-08-18 12:44:26.187188,dt,sepsis,decl,tra,0.782608695652174,1.0,0.878048780487805,0.927536231884058,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.9502818035426732,0.9230769230769231,1.0,0.9600000000000001,0.9746376811594203,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7551020408163265,1.0,0.8604651162790697,0.9179252782193958,0.9487179487179487,1.0,0.9736842105263158,0.9852941176470588,0.8809523809523809,1.0,0.9367088607594937,0.9632352941176471,0.7872340425531915,1.0,0.880952380952381,0.926470588235294,0.9,0.972972972972973,0.935064935064935,0.9542925278219395
2022-08-18 13:01:07.712919,dt,sepsis,decl,declare,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865,0.9736842105263158,1.0,0.9866666666666666,0.9926470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9863013698630138,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-18 13:03:19.855260,dt,sepsis,decl,hybrid,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,0.9859154929577464,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865
2022-08-18 13:03:43.602950,dt,sepsis,decl,payload,0.7045454545454546,0.8378378378378378,0.7654320987654323,0.8797694753577108,0.7906976744186046,0.918918918918919,0.85,0.9217011128775836,0.6981132075471698,1.0,0.8222222222222222,0.9175278219395867,0.6730769230769231,0.9459459459459459,0.7865168539325843,0.9310413354531002,0.6481481481481481,0.9459459459459459,0.7692307692307693,0.848966613672496,0.6938775510204082,0.9444444444444444,0.7999999999999999,0.8687600644122384,0.6875,0.9166666666666666,0.7857142857142857,0.9029790660225443,0.7021276595744681,0.9166666666666666,0.7951807228915662,0.8810386473429952,0.6666666666666666,0.9444444444444444,0.7816091954022987,0.8927133655394526,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.8486312399355878
2022-08-18 13:04:06.201599,dt,sepsis,decl,dwd,1.0,1.0,1.0,1.0,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.964825119236884,0.9473684210526315,0.972972972972973,0.9599999999999999,0.9914546899841018,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865,0.9714285714285714,0.918918918918919,0.9444444444444445,0.9785373608903021,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9712157809983897,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.998389694041868,1.0,0.9722222222222222,0.9859154929577464,0.9997987117552335,1.0,0.9444444444444444,0.9714285714285714,0.980877616747182,0.9210526315789473,0.9722222222222222,0.9459459459459458,0.998792270531401
2022-08-18 13:04:31.945056,dt,sepsis,decl,bs_data,0.7777777777777778,0.9722222222222222,0.8641975308641976,0.9128421900161031,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.942632850241546,0.9230769230769231,1.0,0.9600000000000001,0.9790660225442834,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7708333333333334,1.0,0.8705882352941177,0.9191176470588236,0.9487179487179487,1.0,0.9736842105263158,0.9922496025437202,0.8809523809523809,1.0,0.9367088607594937,0.9536963434022258,0.7872340425531915,1.0,0.880952380952381,0.9185214626391096,0.9,0.972972972972973,0.935064935064935,0.955087440381558
2022-08-18 13:05:08.040602,dt,sepsis,decl,mr_data,0.972972972972973,1.0,0.9863013698630138,0.9979871175523349,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9917471819645732,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9700080515297907,0.9473684210526315,1.0,0.972972972972973,0.9963768115942029,0.8780487804878049,1.0,0.9350649350649352,0.9834943639291466,0.8222222222222222,1.0,0.9024390243902439,0.986685214626391,0.9736842105263158,1.0,0.9866666666666666,0.9992050874403816,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9942368839427662,0.9705882352941176,0.8918918918918919,0.9295774647887325,0.96939586645469,0.9714285714285714,0.918918918918919,0.9444444444444445,0.9519077901430844
2022-08-18 13:06:31.433688,dt,sepsis,decl,mra_data,1.0,1.0,1.0,1.0,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9802737520128826,0.972972972972973,1.0,0.9863013698630138,0.999597423510467,0.972972972972973,1.0,0.9863013698630138,1.0,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,0.9866666666666666,0.9918521462639109,1.0,0.972972972972973,0.9863013698630138,0.9972178060413355,1.0,0.9459459459459459,0.9722222222222222,0.9850953895071541,1.0,1.0,1.0,1.0,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.96939586645469
2022-08-18 13:08:00.978642,dt,sepsis,decl,tr_data,0.8,1.0,0.888888888888889,0.9384057971014493,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8571428571428571,1.0,0.923076923076923,0.9565217391304348,0.9230769230769231,1.0,0.9600000000000001,0.9782608695652174,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7708333333333334,1.0,0.8705882352941177,0.9320349761526232,0.9487179487179487,1.0,0.9736842105263158,0.9914546899841017,0.8809523809523809,1.0,0.9367088607594937,0.9536963434022258,0.7872340425531915,1.0,0.880952380952381,0.9185214626391096,0.9230769230769231,0.972972972972973,0.9473684210526315,0.9608505564387918
