timestamp,Classifier,Dataset,Labelling,Encoding,Prec_fold0,Rec_fold0,F1_fold0,AUC_fold0,Prec_fold1,Rec_fold1,F1_fold1,AUC_fold1,Prec_fold2,Rec_fold2,F1_fold2,AUC_fold2,Prec_fold3,Rec_fold3,F1_fold3,AUC_fold3,Prec_fold4,Rec_fold4,F1_fold4,AUC_fold4,Prec_fold5,Rec_fold5,F1_fold5,AUC_fold5,Prec_fold6,Rec_fold6,F1_fold6,AUC_fold6,Prec_fold7,Rec_fold7,F1_fold7,AUC_fold7,Prec_fold8,Rec_fold8,F1_fold8,AUC_fold8,Prec_fold9,Rec_fold9,F1_fold9,AUC_fold9
2022-08-25 17:21:44.178072,dt,bpi11,decl,baseline,0.85,0.7083333333333334,0.7727272727272727,0.9523809523809524,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.9134615384615384,0.875,0.875,0.875,0.9860347985347986,0.8235294117647058,0.5833333333333334,0.6829268292682927,0.888425925925926,0.5135135135135135,0.8260869565217391,0.6333333333333333,0.8669374104156713,0.5294117647058824,0.782608695652174,0.631578947368421,0.8580984233158147,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.8655040611562351,0.782608695652174,0.782608695652174,0.782608695652174,0.9503105590062112,0.782608695652174,0.782608695652174,0.782608695652174,0.9338270425226947,0.8,0.8695652173913043,0.8333333333333333,0.8870043000477782
2022-08-25 17:24:16.750882,dt,bpi11,decl,mr,0.7666666666666667,0.9583333333333334,0.8518518518518519,0.941849816849817,0.5555555555555556,0.625,0.5882352941176471,0.8610347985347984,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.9638278388278387,0.46511627906976744,0.8333333333333334,0.5970149253731343,0.825,0.8181818181818182,0.782608695652174,0.8,0.9216435738174868,0.6666666666666666,0.782608695652174,0.72,0.8554706163401815,0.85,0.7391304347826086,0.7906976744186046,0.9309603440038223,0.6111111111111112,0.9565217391304348,0.7457627118644068,0.906832298136646,0.95,0.8260869565217391,0.8837209302325583,0.9426660296225513,0.6666666666666666,0.8695652173913043,0.7547169811320754,0.9099378881987576
2022-08-25 17:26:45.541894,dt,bpi11,decl,mra,0.8695652173913043,0.8333333333333334,0.851063829787234,0.968864468864469,0.5555555555555556,0.625,0.5882352941176471,0.8626373626373625,0.9375,0.625,0.75,0.968635531135531,0.75,0.875,0.8076923076923077,0.920601851851852,0.47368421052631576,0.782608695652174,0.5901639344262294,0.8098423315814619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.8805542283803154,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.9314381270903009,0.5294117647058824,0.782608695652174,0.631578947368421,0.830625895843287,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.9667940754897276,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.9472049689440994
2022-08-25 17:28:46.786501,dt,bpi11,decl,tr,0.7407407407407407,0.8333333333333334,0.7843137254901961,0.9635989010989011,0.5555555555555556,0.625,0.5882352941176471,0.8493589743589742,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.9642857142857142,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.9127314814814815,0.5806451612903226,0.782608695652174,0.6666666666666667,0.8289536550406116,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.8504538939321548,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.9082656473960822,0.8333333333333334,0.8695652173913043,0.851063829787234,0.9386048733874821,0.6428571428571429,0.782608695652174,0.7058823529411765,0.909460105112279,0.7142857142857143,0.8695652173913043,0.7843137254901961,0.9159101767797418
2022-08-25 17:30:43.921776,dt,bpi11,decl,tra,0.5227272727272727,0.9583333333333334,0.6764705882352942,0.8832417582417582,0.6956521739130435,0.6666666666666666,0.6808510638297872,0.9072802197802199,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.9487179487179488,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.8914351851851852,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.9679885332059246,0.6923076923076923,0.782608695652174,0.7346938775510203,0.8573817486860964,0.5714285714285714,0.8695652173913043,0.689655172413793,0.8731485905398949,0.6774193548387096,0.9130434782608695,0.7777777777777777,0.9252269469660774,0.6428571428571429,0.782608695652174,0.7058823529411765,0.9116101290014335,0.525,0.9130434782608695,0.6666666666666667,0.9128045867176302
2022-08-25 18:08:55.063172,dt,bpi11,decl,declare,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-25 18:58:55.679477,dt,bpi11,decl,hybrid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-25 18:59:53.248739,dt,bpi11,decl,payload,0.631578947368421,0.5,0.5581395348837209,0.896062271062271,0.7619047619047619,0.6666666666666666,0.7111111111111111,0.9072802197802198,0.7037037037037037,0.7916666666666666,0.7450980392156864,0.9262820512820513,0.5,0.4583333333333333,0.4782608695652174,0.7324074074074074,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.8803153368370761,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.8817486860965121,0.5789473684210527,0.4782608695652174,0.5238095238095238,0.8241758241758241,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.8530817009077878,0.6470588235294118,0.4782608695652174,0.55,0.860248447204969,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.8800764452938367
2022-08-25 19:00:51.790584,dt,bpi11,decl,dwd,0.6451612903225806,0.8333333333333334,0.7272727272727272,0.8921703296703297,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.9093406593406593,0.782608695652174,0.75,0.7659574468085107,0.8967490842490843,0.47368421052631576,0.75,0.5806451612903226,0.819212962962963,0.5135135135135135,0.8260869565217391,0.6333333333333333,0.8463927376970855,0.6060606060606061,0.8695652173913043,0.7142857142857143,0.870043000477783,0.64,0.6956521739130435,0.6666666666666666,0.8664596273291926,0.6428571428571429,0.782608695652174,0.7058823529411765,0.8576206402293358,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.8337314859053989,0.5757575757575758,0.8260869565217391,0.6785714285714286,0.8268036311514572
2022-08-25 19:03:05.005562,dt,bpi11,decl,bs_data,0.65625,0.875,0.75,0.9571886446886447,0.625,0.625,0.625,0.9095695970695971,0.8823529411764706,0.625,0.7317073170731708,0.831959706959707,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.8092592592592593,0.7037037037037037,0.8260869565217391,0.76,0.9061156235069278,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.9319159101767799,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.9154323936932632,0.64,0.6956521739130435,0.6666666666666666,0.7971810797897755,0.8333333333333334,0.8695652173913043,0.851063829787234,0.9672718585762065,0.8333333333333334,0.8695652173913043,0.851063829787234,0.9180602006688963
