timestamp,Classifier,Dataset,Labelling,Encoding,Prec_fold0,Rec_fold0,F1_fold0,AUC_fold0,Prec_fold1,Rec_fold1,F1_fold1,AUC_fold1,Prec_fold2,Rec_fold2,F1_fold2,AUC_fold2,Prec_fold3,Rec_fold3,F1_fold3,AUC_fold3,Prec_fold4,Rec_fold4,F1_fold4,AUC_fold4,Prec_fold5,Rec_fold5,F1_fold5,AUC_fold5,Prec_fold6,Rec_fold6,F1_fold6,AUC_fold6,Prec_fold7,Rec_fold7,F1_fold7,AUC_fold7,Prec_fold8,Rec_fold8,F1_fold8,AUC_fold8,Prec_fold9,Rec_fold9,F1_fold9,AUC_fold9
2022-08-29 11:36:37.352732,dt,sepsis,decl,baseline,0.9024390243902439,1.0,0.9487179487179488,0.9721780604133545,0.9024390243902439,1.0,0.9487179487179488,0.9813195548489666,0.9,0.972972972972973,0.935064935064935,0.957074721780604,0.8043478260869565,1.0,0.891566265060241,0.9338235294117647,0.8604651162790697,1.0,0.9249999999999999,0.9558823529411764,0.813953488372093,0.9722222222222222,0.8860759493670887,0.9500805152979066,0.8,1.0,0.888888888888889,0.9402173913043478,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8571428571428571,1.0,0.923076923076923,0.9436392914653784,0.75,1.0,0.8571428571428571,0.9251207729468599
2022-08-29 11:37:00.221778,dt,sepsis,decl,mr,1.0,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9917471819645732,1.0,0.9444444444444444,0.9714285714285714,0.999597423510467,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.9969806763285025,0.9,1.0,0.9473684210526316,0.9911433172302737,0.8409090909090909,1.0,0.9135802469135803,0.9870826709062004,1.0,0.972972972972973,0.9863013698630138,0.9984101748807631,1.0,0.918918918918919,0.9577464788732395,0.9689984101748808,0.918918918918919,0.918918918918919,0.918918918918919,0.9705882352941178,0.9714285714285714,0.918918918918919,0.9444444444444445,0.9676073131955486
2022-08-29 11:37:19.670504,dt,sepsis,decl,mra,1.0,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9921497584541062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9863013698630138,0.999597423510467,0.972972972972973,0.972972972972973,0.972972972972973,0.979133545310016,1.0,0.972972972972973,0.9863013698630138,0.9994038155802862,1.0,0.9459459459459459,0.9722222222222222,0.9856915739268681,1.0,1.0,1.0,1.0,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.9725755166931639
2022-08-29 11:37:34.588776,dt,sepsis,decl,tr,0.782608695652174,1.0,0.878048780487805,0.927536231884058,0.8333333333333334,0.9722222222222222,0.8974358974358975,0.9390096618357489,0.8571428571428571,1.0,0.923076923076923,0.9565217391304348,0.9230769230769231,1.0,0.9600000000000001,0.9782608695652173,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7708333333333334,1.0,0.8705882352941177,0.9191176470588236,0.9487179487179487,1.0,0.9736842105263158,0.9852941176470589,0.8809523809523809,1.0,0.9367088607594937,0.9632352941176471,0.8043478260869565,1.0,0.891566265060241,0.9113672496025438,0.9,0.972972972972973,0.935064935064935,0.957074721780604
2022-08-29 11:37:46.479871,dt,sepsis,decl,tra,0.782608695652174,1.0,0.878048780487805,0.927536231884058,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.9502818035426732,0.9230769230769231,1.0,0.9600000000000001,0.9746376811594203,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7551020408163265,1.0,0.8604651162790697,0.9179252782193958,0.9487179487179487,1.0,0.9736842105263158,0.9852941176470588,0.8809523809523809,1.0,0.9367088607594937,0.9632352941176471,0.7872340425531915,1.0,0.880952380952381,0.926470588235294,0.9,0.972972972972973,0.935064935064935,0.957074721780604
2022-08-29 11:38:53.526546,dt,sepsis,decl,declare,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865,0.9736842105263158,1.0,0.9866666666666666,0.9926470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9863013698630138,0.9927536231884059,1.0,0.9444444444444444,0.9714285714285714,1.0,1.0,1.0,1.0,1.0
2022-08-29 11:40:31.967986,dt,sepsis,decl,hybrid,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,0.9859154929577464,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9863013698630138,0.9864864864864865
2022-08-29 11:40:47.928006,dt,sepsis,decl,payload,0.7674418604651163,0.8918918918918919,0.825,0.8895071542130365,0.7804878048780488,0.8648648648648649,0.8205128205128206,0.9119634340222577,0.6981132075471698,1.0,0.8222222222222222,0.923489666136725,0.660377358490566,0.9459459459459459,0.7777777777777778,0.8497615262321145,0.6538461538461539,0.918918918918919,0.7640449438202248,0.8352543720190779,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.9194847020933977,0.7083333333333334,0.9444444444444444,0.8095238095238096,0.8764090177133655,0.64,0.8888888888888888,0.7441860465116279,0.8641304347826088,0.6666666666666666,0.9444444444444444,0.7816091954022987,0.8927133655394526,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.8297101449275363
2022-08-29 11:41:02.927551,dt,sepsis,decl,dwd,1.0,0.9459459459459459,0.9722222222222222,0.9994038155802861,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.9652225755166931,0.9230769230769231,0.972972972972973,0.9473684210526315,0.9711844197138315,0.9473684210526315,0.972972972972973,0.9599999999999999,0.9860890302066773,0.9714285714285714,0.918918918918919,0.9444444444444445,0.9787360890302067,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9782608695652174,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9857085346215781,1.0,0.9444444444444444,0.9714285714285714,0.9828904991948471,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9849033816425121,1.0,0.9722222222222222,0.9859154929577464,0.999194847020934
2022-08-29 11:41:21.386328,dt,sepsis,decl,bs_data,0.8,1.0,0.888888888888889,0.931159420289855,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.942632850241546,0.9230769230769231,1.0,0.9600000000000001,0.9782608695652174,0.7659574468085106,1.0,0.8674698795180723,0.9202898550724637,0.7708333333333334,1.0,0.8705882352941177,0.9191176470588236,0.9487179487179487,1.0,0.9736842105263158,0.9960254372019078,0.8809523809523809,1.0,0.9367088607594937,0.9536963434022258,0.7872340425531915,1.0,0.880952380952381,0.9185214626391096,0.9,0.972972972972973,0.935064935064935,0.9554848966613672
